OrderNumber,OrderDate,ProductId,StoreId,CustomerId,Channel,Quantity,UnitPrice,DiscountAmount
SO-100903,2026-03-02,P-0007,S-006,C-00213,Online,5,283.31,0.0
SO-100903,2026-03-02,P-0003,S-006,C-00213,Online,3,92.07,0.0
SO-100904,2026-03-27,P-0013,S-007,C-00412,Store,3,299.27,0.0
SO-100904,2026-03-27,P-0028,S-007,C-00412,Store,1,100.98,0.0
SO-100904,2026-03-27,P-0004,S-007,C-00412,Store,3,114.76,65.5
SO-100904,2026-03-27,P-0012,S-007,C-00412,Store,4,88.99,0.0
SO-100905,2025-12-05,P-0002,S-005,C-00374,Online,2,42.01,4.36
SO-100905,2025-12-05,P-0005,S-005,C-00374,Online,5,146.8,138.74
SO-100905,2025-12-05,P-0028,S-005,C-00374,Online,1,100.98,21.25
SO-100906,2026-05-19,P-0014,S-010,C-00213,Store,2,398.94,0.0
SO-100906,2026-05-19,P-0006,S-010,C-00213,Store,2,389.38,0.0
SO-100907,2026-05-21,P-0001,S-002,C-00403,Store,2,93.17,0.0
SO-100907,2026-05-21,P-0016,S-002,C-00403,Store,3,240.38,0.0
SO-100908,2026-02-06,P-0011,S-001,C-00402,Online,1,329.61,0.0
SO-100909,2025-12-09,P-0002,S-003,C-00468,Online,5,42.01,0.0
SO-100909,2025-12-09,P-0018,S-003,C-00468,Online,2,176.73,18.73
SO-100909,2025-12-09,P-0013,S-003,C-00468,Online,2,299.27,148.22
SO-100909,2025-12-09,P-0025,S-003,C-00468,Online,1,102.92,0.0
SO-100910,2026-03-29,P-0028,S-009,C-00226,Online,1,100.98,0.0
SO-100910,2026-03-29,P-0020,S-009,C-00226,Online,4,241.58,0.0
SO-100911,2026-02-04,P-0020,S-011,C-00277,Store,1,241.58,0.0
SO-100911,2026-02-04,P-0022,S-011,C-00277,Store,5,391.3,183.64
SO-100911,2026-02-04,P-0023,S-011,C-00277,Store,2,109.7,0.0
SO-100912,2026-01-06,P-0023,S-002,C-00381,Store,4,109.7,75.91
SO-100913,2026-02-02,P-0011,S-003,C-00374,Store,5,329.61,0.0
SO-100913,2026-02-02,P-0023,S-003,C-00374,Store,5,109.7,0.0
SO-100913,2026-02-02,P-0015,S-003,C-00374,Store,3,252.84,0.0
SO-100914,2026-01-03,P-0019,S-006,C-00339,Store,1,348.85,0.0
SO-100914,2026-01-03,P-0024,S-006,C-00339,Store,4,286.61,0.0
SO-100915,2026-01-20,P-0027,S-001,C-00074,Online,2,32.99,7.56
SO-100916,2026-04-26,P-0015,S-006,C-00097,Store,5,252.84,0.0
SO-100916,2026-04-26,P-0007,S-006,C-00097,Store,3,283.31,0.0
SO-100916,2026-04-26,P-0020,S-006,C-00097,Store,5,241.58,0.0
SO-100916,2026-04-26,P-0009,S-006,C-00097,Store,3,269.72,0.0
SO-100917,2026-01-17,P-0022,S-008,C-00396,Store,5,391.3,403.8
SO-100917,2026-01-17,P-0004,S-008,C-00396,Store,4,114.76,0.0
SO-100917,2026-01-17,P-0028,S-008,C-00396,Store,5,100.98,48.18
SO-100917,2026-01-17,P-0011,S-008,C-00396,Store,4,329.61,0.0
SO-100918,2025-12-31,P-0010,S-005,C-00065,Store,5,69.54,0.0
SO-100918,2025-12-31,P-0015,S-005,C-00065,Store,1,252.84,0.0
SO-100918,2025-12-31,P-0014,S-005,C-00065,Store,5,398.94,426.88
SO-100919,2026-04-10,P-0007,S-011,C-00114,Store,3,283.31,0.0
SO-100920,2026-01-08,P-0026,S-009,C-00269,Store,5,7.84,0.0
SO-100921,2026-01-28,P-0006,S-009,C-00086,Online,2,389.38,0.0
SO-100921,2026-01-28,P-0004,S-009,C-00086,Online,5,114.76,135.49
SO-100921,2026-01-28,P-0022,S-009,C-00086,Online,2,391.3,0.0
SO-100922,2026-05-06,P-0013,S-004,C-00143,Store,3,299.27,0.0
SO-100923,2026-04-13,P-0005,S-008,C-00240,Online,1,146.8,28.14
SO-100923,2026-04-13,P-0024,S-008,C-00240,Online,3,286.61,169.12
SO-100923,2026-04-13,P-0010,S-008,C-00240,Online,5,69.54,0.0
SO-100924,2025-12-16,P-0027,S-003,C-00074,Online,2,32.99,0.0
SO-100924,2025-12-16,P-0006,S-003,C-00074,Online,2,389.38,0.0
SO-100924,2025-12-16,P-0025,S-003,C-00074,Online,4,102.92,0.0
SO-100924,2025-12-16,P-0026,S-003,C-00074,Online,2,7.84,0.0
SO-100925,2025-12-19,P-0004,S-005,C-00072,Store,2,114.76,18.01
SO-100925,2025-12-19,P-0024,S-005,C-00072,Store,3,286.61,0.0
SO-100925,2025-12-19,P-0019,S-005,C-00072,Store,1,348.85,0.0
SO-100925,2025-12-19,P-0022,S-005,C-00072,Store,5,391.3,0.0
SO-100926,2025-12-27,P-0022,S-010,C-00242,Online,3,391.3,0.0
SO-100926,2025-12-27,P-0015,S-010,C-00242,Online,5,252.84,0.0
SO-100927,2026-03-27,P-0002,S-012,C-00175,Store,3,42.01,18.06
SO-100927,2026-03-27,P-0013,S-012,C-00175,Store,5,299.27,287.23
SO-100927,2026-03-27,P-0027,S-012,C-00175,Store,4,32.99,0.0
SO-100928,2026-01-27,P-0008,S-002,C-00375,Store,4,155.15,0.0
SO-100928,2026-01-27,P-0028,S-002,C-00375,Store,4,100.98,0.0
SO-100928,2026-01-27,P-0022,S-002,C-00375,Store,1,391.3,0.0
SO-100929,2026-02-10,P-0021,S-012,C-00142,Online,4,100.14,0.0
SO-100929,2026-02-10,P-0017,S-012,C-00142,Online,3,274.28,0.0
SO-100929,2026-02-10,P-0011,S-012,C-00142,Online,1,329.61,63.49
SO-100930,2026-04-04,P-0022,S-008,C-00114,Store,4,391.3,0.0
SO-100930,2026-04-04,P-0009,S-008,C-00114,Store,5,269.72,0.0
SO-100930,2026-04-04,P-0004,S-008,C-00114,Store,5,114.76,0.0
SO-100930,2026-04-04,P-0025,S-008,C-00114,Store,4,102.92,29.46
SO-100931,2026-05-14,P-0025,S-010,C-00049,Online,2,102.92,0.0
SO-100932,2026-05-22,P-0023,S-010,C-00216,Online,4,109.7,0.0
SO-100932,2026-05-22,P-0024,S-010,C-00216,Online,5,286.61,0.0
SO-100932,2026-05-22,P-0002,S-010,C-00216,Online,1,42.01,0.0
SO-100932,2026-05-22,P-0012,S-010,C-00216,Online,4,88.99,0.0
SO-100933,2025-12-07,P-0004,S-003,C-00013,Store,4,114.76,0.0
SO-100933,2025-12-07,P-0010,S-003,C-00013,Store,4,69.54,0.0
SO-100933,2025-12-07,P-0030,S-003,C-00013,Store,3,28.94,0.0
SO-100934,2026-05-24,P-0026,S-004,C-00142,Store,3,7.84,0.0
SO-100934,2026-05-24,P-0002,S-004,C-00142,Store,2,42.01,17.15
SO-100934,2026-05-24,P-0011,S-004,C-00142,Store,5,329.61,0.0
SO-100934,2026-05-24,P-0015,S-004,C-00142,Store,4,252.84,0.0
SO-100935,2026-01-14,P-0020,S-002,C-00171,Online,2,241.58,0.0
SO-100935,2026-01-14,P-0018,S-002,C-00171,Online,3,176.73,103.06
SO-100935,2026-01-14,P-0024,S-002,C-00171,Online,4,286.61,0.0
SO-100936,2026-04-07,P-0028,S-007,C-00104,Online,3,100.98,0.0
SO-100936,2026-04-07,P-0023,S-007,C-00104,Online,4,109.7,0.0
SO-100936,2026-04-07,P-0016,S-007,C-00104,Online,2,240.38,0.0
SO-100937,2026-02-21,P-0030,S-004,C-00298,Store,5,28.94,23.44
SO-100937,2026-02-21,P-0017,S-004,C-00298,Store,2,274.28,0.0
SO-100937,2026-02-21,P-0023,S-004,C-00298,Store,1,109.7,7.47
SO-100938,2026-05-03,P-0005,S-011,C-00208,Online,5,146.8,0.0
SO-100938,2026-05-03,P-0023,S-011,C-00208,Online,2,109.7,0.0
SO-100938,2026-05-03,P-0011,S-011,C-00208,Online,1,329.61,0.0
SO-100939,2026-02-14,P-0015,S-002,C-00166,Online,1,252.84,20.48
SO-100939,2026-02-14,P-0027,S-002,C-00166,Online,3,32.99,9.39
SO-100940,2026-05-27,P-0015,S-004,C-00449,Online,2,252.84,55.3
SO-100940,2026-05-27,P-0021,S-004,C-00449,Online,1,100.14,0.0
SO-100941,2026-04-03,P-0014,S-007,C-00285,Online,5,398.94,0.0
SO-100941,2026-04-03,P-0006,S-007,C-00285,Online,5,389.38,0.0
SO-100942,2026-03-10,P-0026,S-012,C-00408,Online,3,7.84,0.0
SO-100942,2026-03-10,P-0009,S-012,C-00408,Online,2,269.72,0.0
SO-100942,2026-03-10,P-0014,S-012,C-00408,Online,3,398.94,225.77
SO-100943,2026-02-21,P-0004,S-012,C-00127,Online,5,114.76,0.0
SO-100943,2026-02-21,P-0030,S-012,C-00127,Online,5,28.94,0.0
SO-100944,2026-05-04,P-0015,S-006,C-00368,Store,5,252.84,0.0
SO-100944,2026-05-04,P-0009,S-006,C-00368,Store,4,269.72,0.0
SO-100945,2026-04-07,P-0001,S-002,C-00489,Store,4,93.17,0.0
SO-100945,2026-04-07,P-0018,S-002,C-00489,Store,1,176.73,0.0
SO-100946,2026-04-02,P-0003,S-003,C-00033,Online,5,92.07,105.56
SO-100946,2026-04-02,P-0024,S-003,C-00033,Online,1,286.61,0.0
SO-100946,2026-04-02,P-0009,S-003,C-00033,Online,4,269.72,0.0
SO-100947,2026-01-04,P-0010,S-004,C-00339,Online,3,69.54,0.0
SO-100947,2026-01-04,P-0018,S-004,C-00339,Online,5,176.73,0.0
SO-100947,2026-01-04,P-0023,S-004,C-00339,Online,5,109.7,0.0
SO-100947,2026-01-04,P-0022,S-004,C-00339,Online,2,391.3,0.0
SO-100948,2026-05-24,P-0023,S-001,C-00498,Store,3,109.7,0.0
SO-100949,2025-12-19,P-0024,S-009,C-00212,Online,2,286.61,0.0
SO-100949,2025-12-19,P-0007,S-009,C-00212,Online,2,283.31,0.0
SO-100950,2025-12-08,P-0011,S-008,C-00374,Online,1,329.61,43.08
SO-100951,2026-05-29,P-0013,S-007,C-00413,Online,3,299.27,100.77
SO-100951,2026-05-29,P-0023,S-007,C-00413,Online,2,109.7,0.0
SO-100951,2026-05-29,P-0016,S-007,C-00413,Online,3,240.38,0.0
SO-100951,2026-05-29,P-0005,S-007,C-00413,Online,2,146.8,26.46
SO-100952,2026-02-28,P-0015,S-011,C-00042,Online,5,252.84,285.53
SO-100952,2026-02-28,P-0025,S-011,C-00042,Online,1,102.92,0.0
SO-100952,2026-02-28,P-0004,S-011,C-00042,Online,1,114.76,0.0
SO-100953,2025-12-25,P-0011,S-009,C-00007,Store,4,329.61,0.0
SO-100954,2026-04-25,P-0007,S-002,C-00490,Store,5,283.31,0.0
SO-100954,2026-04-25,P-0021,S-002,C-00490,Store,5,100.14,59.61
SO-100955,2026-05-24,P-0029,S-010,C-00192,Online,2,144.95,0.0
SO-100955,2026-05-24,P-0015,S-010,C-00192,Online,4,252.84,58.41
SO-100956,2026-04-17,P-0030,S-002,C-00414,Online,3,28.94,0.0
SO-100956,2026-04-17,P-0010,S-002,C-00414,Online,5,69.54,0.0
SO-100956,2026-04-17,P-0004,S-002,C-00414,Online,1,114.76,0.0
SO-100957,2026-05-04,P-0015,S-010,C-00472,Store,5,252.84,0.0
SO-100957,2026-05-04,P-0030,S-010,C-00472,Store,4,28.94,0.0
SO-100957,2026-05-04,P-0022,S-010,C-00472,Store,5,391.3,194.17
SO-100958,2026-01-06,P-0002,S-008,C-00097,Store,5,42.01,32.34
SO-100958,2026-01-06,P-0012,S-008,C-00097,Store,3,88.99,0.0
SO-100958,2026-01-06,P-0030,S-008,C-00097,Store,5,28.94,0.0
SO-100958,2026-01-06,P-0016,S-008,C-00097,Store,5,240.38,0.0
SO-100959,2026-04-19,P-0015,S-005,C-00165,Online,2,252.84,88.63
SO-100959,2026-04-19,P-0025,S-005,C-00165,Online,4,102.92,0.0
SO-100960,2025-12-22,P-0018,S-008,C-00054,Store,4,176.73,0.0
SO-100960,2025-12-22,P-0016,S-008,C-00054,Store,3,240.38,0.0
SO-100960,2025-12-22,P-0020,S-008,C-00054,Store,1,241.58,0.0
SO-100961,2025-12-11,P-0021,S-002,C-00158,Store,1,100.14,0.0
SO-100961,2025-12-11,P-0011,S-002,C-00158,Store,1,329.61,0.0
SO-100962,2026-03-09,P-0024,S-009,C-00027,Store,5,286.61,0.0
SO-100962,2026-03-09,P-0017,S-009,C-00027,Store,1,274.28,0.0
SO-100962,2026-03-09,P-0028,S-009,C-00027,Store,1,100.98,0.0
SO-100962,2026-03-09,P-0006,S-009,C-00027,Store,2,389.38,0.0
SO-100963,2026-02-20,P-0019,S-004,C-00254,Store,5,348.85,408.88
SO-100963,2026-02-20,P-0021,S-004,C-00254,Store,2,100.14,0.0
SO-100964,2025-12-30,P-0022,S-001,C-00464,Online,3,391.3,0.0
SO-100964,2025-12-30,P-0027,S-001,C-00464,Online,4,32.99,0.0
SO-100965,2026-03-06,P-0005,S-007,C-00023,Online,2,146.8,0.0
SO-100965,2026-03-06,P-0020,S-007,C-00023,Online,3,241.58,0.0
SO-100966,2026-03-19,P-0007,S-012,C-00443,Online,3,283.31,0.0
SO-100966,2026-03-19,P-0029,S-012,C-00443,Online,1,144.95,0.0
SO-100966,2026-03-19,P-0021,S-012,C-00443,Online,4,100.14,0.0
SO-100967,2026-01-18,P-0021,S-008,C-00130,Online,4,100.14,81.48
SO-100968,2026-01-02,P-0004,S-004,C-00037,Online,2,114.76,0.0
SO-100969,2026-04-05,P-0024,S-009,C-00168,Store,4,286.61,123.0
SO-100969,2026-04-05,P-0009,S-009,C-00168,Store,5,269.72,272.68
SO-100970,2026-03-12,P-0018,S-004,C-00487,Online,4,176.73,108.61
SO-100971,2025-12-10,P-0002,S-002,C-00058,Store,4,42.01,34.03
SO-100971,2025-12-10,P-0027,S-002,C-00058,Store,1,32.99,5.71
SO-100972,2026-03-23,P-0022,S-008,C-00306,Online,5,391.3,0.0
SO-100973,2026-01-18,P-0019,S-012,C-00163,Online,1,348.85,0.0
SO-100974,2026-02-26,P-0012,S-005,C-00472,Online,2,88.99,0.0
SO-100974,2026-02-26,P-0015,S-005,C-00472,Online,1,252.84,0.0
SO-100975,2026-01-09,P-0006,S-009,C-00033,Online,2,389.38,0.0
SO-100975,2026-01-09,P-0021,S-009,C-00033,Online,4,100.14,55.32
SO-100976,2026-02-01,P-0005,S-005,C-00286,Online,3,146.8,82.33
SO-100976,2026-02-01,P-0018,S-005,C-00286,Online,4,176.73,0.0
SO-100977,2025-12-05,P-0012,S-003,C-00371,Online,1,88.99,0.0
SO-100977,2025-12-05,P-0002,S-003,C-00371,Online,1,42.01,0.0
SO-100977,2025-12-05,P-0005,S-003,C-00371,Online,5,146.8,93.59
SO-100978,2026-04-25,P-0019,S-004,C-00391,Store,5,348.85,313.57
SO-100979,2026-04-01,P-0022,S-011,C-00198,Online,4,391.3,0.0
SO-100979,2026-04-01,P-0020,S-011,C-00198,Online,2,241.58,0.0
SO-100979,2026-04-01,P-0013,S-011,C-00198,Online,5,299.27,368.14
SO-100980,2026-05-12,P-0008,S-003,C-00233,Store,2,155.15,0.0
SO-100980,2026-05-12,P-0005,S-003,C-00233,Store,4,146.8,0.0
SO-100980,2026-05-12,P-0010,S-003,C-00233,Store,2,69.54,0.0
SO-100981,2025-12-06,P-0015,S-005,C-00074,Store,4,252.84,0.0
SO-100982,2026-04-18,P-0007,S-007,C-00065,Online,4,283.31,0.0
SO-100982,2026-04-18,P-0013,S-007,C-00065,Online,4,299.27,0.0
SO-100982,2026-04-18,P-0014,S-007,C-00065,Online,4,398.94,0.0
SO-100983,2026-02-25,P-0008,S-007,C-00069,Store,2,155.15,0.0
SO-100983,2026-02-25,P-0007,S-007,C-00069,Store,5,283.31,0.0
SO-100984,2026-03-29,P-0007,S-007,C-00192,Store,4,283.31,204.49
SO-100984,2026-03-29,P-0013,S-007,C-00192,Store,3,299.27,0.0
SO-100984,2026-03-29,P-0005,S-007,C-00192,Store,5,146.8,0.0
SO-100985,2026-01-21,P-0022,S-009,C-00456,Store,5,391.3,0.0
SO-100985,2026-01-21,P-0013,S-009,C-00456,Store,4,299.27,109.28
SO-100986,2026-04-25,P-0021,S-005,C-00382,Online,5,100.14,0.0
SO-100986,2026-04-25,P-0013,S-005,C-00382,Online,2,299.27,67.81
SO-100987,2026-02-01,P-0011,S-003,C-00391,Online,5,329.61,0.0
SO-100987,2026-02-01,P-0020,S-003,C-00391,Online,1,241.58,0.0
SO-100987,2026-02-01,P-0030,S-003,C-00391,Online,1,28.94,1.5
SO-100987,2026-02-01,P-0025,S-003,C-00391,Online,1,102.92,0.0
SO-100988,2025-12-24,P-0007,S-006,C-00104,Store,1,283.31,0.0
SO-100988,2025-12-24,P-0010,S-006,C-00104,Store,3,69.54,0.0
SO-100989,2026-03-25,P-0010,S-012,C-00090,Store,5,69.54,78.62
SO-100989,2026-03-25,P-0004,S-012,C-00090,Store,2,114.76,0.0
SO-100989,2026-03-25,P-0026,S-012,C-00090,Store,5,7.84,0.0
SO-100990,2026-03-15,P-0023,S-009,C-00322,Store,2,109.7,0.0
SO-100990,2026-03-15,P-0009,S-009,C-00322,Store,2,269.72,0.0
SO-100990,2026-03-15,P-0028,S-009,C-00322,Store,1,100.98,0.0
SO-100990,2026-03-15,P-0029,S-009,C-00322,Store,2,144.95,0.0
SO-100991,2026-04-01,P-0019,S-003,C-00393,Store,3,348.85,0.0
SO-100992,2026-04-29,P-0016,S-008,C-00458,Store,5,240.38,0.0
SO-100993,2026-02-25,P-0005,S-006,C-00036,Online,3,146.8,0.0
SO-100993,2026-02-25,P-0020,S-006,C-00036,Online,2,241.58,114.51
SO-100994,2026-05-21,P-0023,S-011,C-00165,Store,3,109.7,0.0
SO-100994,2026-05-21,P-0026,S-011,C-00165,Store,4,7.84,7.16
SO-100994,2026-05-21,P-0003,S-011,C-00165,Store,4,92.07,0.0
SO-100995,2026-03-04,P-0017,S-004,C-00263,Online,1,274.28,0.0
SO-100995,2026-03-04,P-0029,S-004,C-00263,Online,2,144.95,28.34
SO-100995,2026-03-04,P-0030,S-004,C-00263,Online,3,28.94,21.64
SO-100996,2026-02-25,P-0022,S-012,C-00389,Store,1,391.3,96.12
SO-100996,2026-02-25,P-0003,S-012,C-00389,Store,5,92.07,75.83
SO-100996,2026-02-25,P-0011,S-012,C-00389,Store,3,329.61,0.0
SO-100996,2026-02-25,P-0018,S-012,C-00389,Store,4,176.73,0.0
SO-100997,2025-12-10,P-0011,S-005,C-00357,Online,4,329.61,0.0
SO-100997,2025-12-10,P-0012,S-005,C-00357,Online,3,88.99,31.84
SO-100997,2025-12-10,P-0026,S-005,C-00357,Online,3,7.84,0.0
SO-100997,2025-12-10,P-0017,S-005,C-00357,Online,4,274.28,73.14
SO-100998,2026-03-26,P-0028,S-002,C-00413,Online,1,100.98,7.64
SO-100998,2026-03-26,P-0017,S-002,C-00413,Online,1,274.28,23.43
SO-100998,2026-03-26,P-0029,S-002,C-00413,Online,1,144.95,30.48
SO-100999,2025-12-23,P-0024,S-001,C-00371,Online,3,286.61,0.0
SO-101000,2026-05-08,P-0021,S-010,C-00321,Store,1,100.14,0.0
SO-101000,2026-05-08,P-0028,S-010,C-00321,Store,1,100.98,0.0
SO-101000,2026-05-08,P-0011,S-010,C-00321,Store,2,329.61,0.0
SO-101000,2026-05-08,P-0026,S-010,C-00321,Store,1,7.84,1.52
SO-101001,2025-12-24,P-0002,S-011,C-00120,Store,1,42.01,0.0
SO-101001,2025-12-24,P-0023,S-011,C-00120,Store,5,109.7,117.11
SO-101002,2026-05-31,P-0016,S-010,C-00362,Online,5,240.38,0.0
SO-101002,2026-05-31,P-0010,S-010,C-00362,Online,1,69.54,0.0
SO-101003,2026-04-09,P-0009,S-003,C-00499,Store,5,269.72,0.0
SO-101003,2026-04-09,P-0005,S-003,C-00499,Store,2,146.8,0.0
SO-101004,2026-05-29,P-0025,S-004,C-00096,Online,4,102.92,0.0
SO-101004,2026-05-29,P-0008,S-004,C-00096,Online,5,155.15,102.75
SO-101004,2026-05-29,P-0006,S-004,C-00096,Online,3,389.38,117.04
SO-101005,2026-02-27,P-0010,S-009,C-00004,Online,1,69.54,10.35
SO-101005,2026-02-27,P-0025,S-009,C-00004,Online,1,102.92,0.0
SO-101005,2026-02-27,P-0006,S-009,C-00004,Online,4,389.38,316.0
SO-101006,2026-03-25,P-0011,S-012,C-00346,Store,5,329.61,0.0
SO-101007,2026-03-03,P-0019,S-010,C-00348,Online,3,348.85,0.0
SO-101008,2026-02-20,P-0012,S-012,C-00416,Store,4,88.99,0.0
SO-101008,2026-02-20,P-0016,S-012,C-00416,Store,2,240.38,40.44
SO-101008,2026-02-20,P-0010,S-012,C-00416,Store,3,69.54,0.0
SO-101008,2026-02-20,P-0025,S-012,C-00416,Store,4,102.92,0.0
SO-101009,2026-03-14,P-0005,S-008,C-00232,Store,4,146.8,0.0
SO-101009,2026-03-14,P-0024,S-008,C-00232,Store,1,286.61,0.0
SO-101010,2026-02-20,P-0012,S-011,C-00077,Store,2,88.99,42.57
SO-101010,2026-02-20,P-0001,S-011,C-00077,Store,2,93.17,23.9
SO-101010,2026-02-20,P-0014,S-011,C-00077,Store,2,398.94,71.45
SO-101010,2026-02-20,P-0026,S-011,C-00077,Store,4,7.84,0.0
SO-101011,2026-02-16,P-0007,S-009,C-00143,Online,5,283.31,0.0
SO-101011,2026-02-16,P-0016,S-009,C-00143,Online,4,240.38,0.0
SO-101012,2026-01-10,P-0004,S-011,C-00031,Store,4,114.76,0.0
SO-101012,2026-01-10,P-0003,S-011,C-00031,Store,2,92.07,43.95
SO-101012,2026-01-10,P-0011,S-011,C-00031,Store,2,329.61,0.0
SO-101013,2025-12-04,P-0021,S-011,C-00082,Online,5,100.14,0.0
SO-101013,2025-12-04,P-0010,S-011,C-00082,Online,1,69.54,0.0
SO-101013,2025-12-04,P-0022,S-011,C-00082,Online,5,391.3,381.42
SO-101014,2026-05-26,P-0003,S-006,C-00290,Online,4,92.07,87.99
SO-101014,2026-05-26,P-0001,S-006,C-00290,Online,2,93.17,0.0
SO-101014,2026-05-26,P-0015,S-006,C-00290,Online,3,252.84,0.0
SO-101014,2026-05-26,P-0012,S-006,C-00290,Online,4,88.99,0.0
SO-101015,2026-04-22,P-0029,S-006,C-00358,Store,3,144.95,0.0
SO-101015,2026-04-22,P-0005,S-006,C-00358,Store,5,146.8,0.0
SO-101016,2026-01-28,P-0016,S-010,C-00122,Online,4,240.38,0.0
SO-101016,2026-01-28,P-0019,S-010,C-00122,Online,3,348.85,0.0
SO-101017,2025-12-25,P-0003,S-003,C-00320,Store,4,92.07,0.0
SO-101017,2025-12-25,P-0017,S-003,C-00320,Store,3,274.28,105.25
SO-101017,2025-12-25,P-0016,S-003,C-00320,Store,2,240.38,0.0
SO-101018,2026-02-09,P-0016,S-006,C-00435,Online,2,240.38,24.33
SO-101019,2026-03-02,P-0026,S-008,C-00288,Online,3,7.84,0.0
SO-101019,2026-03-02,P-0009,S-008,C-00288,Online,3,269.72,0.0
SO-101020,2026-04-17,P-0010,S-011,C-00097,Store,1,69.54,0.0
SO-101021,2026-01-19,P-0026,S-009,C-00145,Store,4,7.84,0.0
SO-101021,2026-01-19,P-0013,S-009,C-00145,Store,1,299.27,27.19
SO-101022,2026-02-14,P-0003,S-011,C-00330,Store,2,92.07,0.0
SO-101022,2026-02-14,P-0012,S-011,C-00330,Store,4,88.99,0.0
SO-101022,2026-02-14,P-0015,S-011,C-00330,Store,5,252.84,0.0
SO-101022,2026-02-14,P-0025,S-011,C-00330,Store,3,102.92,32.33
SO-101023,2026-02-09,P-0006,S-010,C-00233,Store,3,389.38,0.0
SO-101023,2026-02-09,P-0019,S-010,C-00233,Store,1,348.85,40.23
SO-101023,2026-02-09,P-0005,S-010,C-00233,Store,4,146.8,0.0
SO-101024,2026-02-19,P-0021,S-007,C-00282,Online,4,100.14,0.0
SO-101025,2026-03-12,P-0021,S-010,C-00429,Store,3,100.14,0.0
SO-101026,2026-04-25,P-0016,S-009,C-00029,Store,1,240.38,16.93
SO-101026,2026-04-25,P-0003,S-009,C-00029,Store,2,92.07,0.0
SO-101027,2026-01-30,P-0011,S-006,C-00498,Store,3,329.61,0.0
SO-101027,2026-01-30,P-0003,S-006,C-00498,Store,4,92.07,0.0
SO-101027,2026-01-30,P-0014,S-006,C-00498,Store,1,398.94,0.0
SO-101028,2026-05-14,P-0027,S-012,C-00080,Online,2,32.99,0.0
SO-101029,2025-12-30,P-0002,S-005,C-00117,Online,5,42.01,37.51
SO-101029,2025-12-30,P-0021,S-005,C-00117,Online,2,100.14,0.0
SO-101030,2025-12-11,P-0028,S-004,C-00487,Store,5,100.98,0.0
SO-101030,2025-12-11,P-0005,S-004,C-00487,Store,4,146.8,0.0
SO-101031,2026-05-21,P-0016,S-009,C-00392,Store,4,240.38,0.0
SO-101031,2026-05-21,P-0001,S-009,C-00392,Store,1,93.17,5.33
SO-101031,2026-05-21,P-0022,S-009,C-00392,Store,2,391.3,0.0
SO-101032,2025-12-02,P-0017,S-002,C-00298,Store,2,274.28,0.0
SO-101032,2025-12-02,P-0029,S-002,C-00298,Store,2,144.95,0.0
SO-101032,2025-12-02,P-0027,S-002,C-00298,Store,5,32.99,26.6
SO-101033,2026-04-10,P-0011,S-004,C-00387,Store,3,329.61,0.0
SO-101033,2026-04-10,P-0007,S-004,C-00387,Store,3,283.31,0.0
SO-101033,2026-04-10,P-0029,S-004,C-00387,Store,4,144.95,0.0
SO-101034,2026-05-16,P-0004,S-007,C-00105,Online,4,114.76,0.0
SO-101034,2026-05-16,P-0002,S-007,C-00105,Online,2,42.01,13.78
SO-101035,2026-02-15,P-0012,S-011,C-00110,Online,2,88.99,0.0
SO-101035,2026-02-15,P-0015,S-011,C-00110,Online,3,252.84,41.54
SO-101035,2026-02-15,P-0002,S-011,C-00110,Online,1,42.01,3.62
SO-101036,2026-02-24,P-0015,S-012,C-00199,Store,2,252.84,0.0
SO-101036,2026-02-24,P-0013,S-012,C-00199,Store,4,299.27,0.0
SO-101036,2026-02-24,P-0020,S-012,C-00199,Store,3,241.58,0.0
SO-101037,2026-05-20,P-0029,S-004,C-00040,Online,1,144.95,0.0
SO-101038,2026-05-08,P-0030,S-001,C-00485,Store,4,28.94,0.0
SO-101038,2026-05-08,P-0001,S-001,C-00485,Store,5,93.17,0.0
SO-101038,2026-05-08,P-0010,S-001,C-00485,Store,1,69.54,6.47
SO-101039,2026-01-18,P-0003,S-012,C-00449,Online,1,92.07,5.25
SO-101039,2026-01-18,P-0009,S-012,C-00449,Online,1,269.72,0.0
SO-101039,2026-01-18,P-0014,S-012,C-00449,Online,3,398.94,0.0
SO-101040,2026-01-22,P-0029,S-011,C-00382,Store,4,144.95,42.05
SO-101041,2026-01-30,P-0009,S-010,C-00356,Store,5,269.72,0.0
SO-101041,2026-01-30,P-0001,S-010,C-00356,Store,2,93.17,24.13
SO-101041,2026-01-30,P-0023,S-010,C-00356,Store,4,109.7,65.59
SO-101042,2026-03-30,P-0022,S-001,C-00296,Store,1,391.3,0.0
SO-101043,2026-02-10,P-0026,S-012,C-00246,Online,1,7.84,0.0
SO-101043,2026-02-10,P-0009,S-012,C-00246,Online,2,269.72,75.3
SO-101044,2025-12-01,P-0018,S-001,C-00448,Online,2,176.73,0.0
SO-101044,2025-12-01,P-0023,S-001,C-00448,Online,1,109.7,7.42
SO-101044,2025-12-01,P-0016,S-001,C-00448,Online,3,240.38,0.0
SO-101044,2025-12-01,P-0026,S-001,C-00448,Online,4,7.84,0.0
SO-101045,2026-03-06,P-0011,S-006,C-00372,Online,3,329.61,0.0
SO-101045,2026-03-06,P-0024,S-006,C-00372,Online,5,286.61,0.0
SO-101046,2026-03-30,P-0022,S-005,C-00076,Online,4,391.3,157.52
